fecha,año,trimestre,mes,nombre_mes,dia,dia_semana,nombre_dia,semana_año,priceOpen,priceHigh,priceLow,priceClose,volume,rendimiento_diario,volatilidad_diaria,rango_cuerpo,direccion,media_movil_7d,media_movil_30d,rendimiento_vs_anterior
2024-07-22,2024,3,7,July,22,0,Monday,30,68152.9761,68480.0628,66611.2999,67585.25,42649109453.15,-0.833,2.742,567.7262,0,66114.7969,61326.9021,-0.8353
2024-07-23,2024,3,7,July,23,1,Tuesday,30,67584.8044,67779.0176,65484.4621,65927.6724,35605668665.85,-2.4519,3.3951,1657.132,0,66233.4434,61418.4646,-2.4526
2024-07-24,2024,3,7,July,24,2,Wednesday,30,65927.8581,67113.9843,65146.995,65372.1332,27470942308.81,-0.8429,2.9835,555.7248,0,66412.4921,61588.2885,-0.8426
2024-07-25,2024,3,7,July,25,3,Thursday,30,65375.8735,66112.42,63473.4733,65777.2239,38315761669.6,0.6139,4.0366,401.3505,1,66670.0859,61720.708,0.6197
2024-07-26,2024,3,7,July,26,4,Friday,30,65771.8104,68207.6,65743.7694,67912.0631,30488630457.22,3.2541,3.746,2140.2527,1,66841.7872,61957.4008,3.2456
2024-07-27,2024,3,7,July,27,5,Saturday,30,67911.8143,69398.5113,66705.2196,67813.3394,34691905492.17,-0.145,3.9659,98.4748,0,66934.6007,62164.352,-0.1454
2024-07-28,2024,3,7,July,28,6,Sunday,30,67808.6556,68301.8541,67085.8282,68255.8658,18043166944.55,0.6595,1.7933,447.2102,1,66949.0783,62428.8764,0.6526
2024-07-29,2024,3,7,July,29,0,Monday,31,68259.0549,69987.5422,66532.5931,66819.9162,40780682628.04,-2.1083,5.0615,1439.1387,0,66839.7449,62626.6276,-2.1038
2024-07-30,2024,3,7,July,30,1,Tuesday,31,66819.0527,66987.6723,65323.192,66201.0162,31380492109.35,-0.9249,2.491,618.0364,0,66878.794,62744.0517,-0.9262
2024-07-31,2024,3,7,July,31,2,Wednesday,31,66201.2711,66810.2127,64532.0463,64619.2496,31292785993.69,-2.3897,3.4413,1582.0214,0,66771.2392,62802.9607,-2.3893
2024-08-01,2024,3,8,August,1,3,Thursday,31,64625.8404,65593.2448,62248.94,65357.5016,40975554493.51,1.1321,5.1749,731.6611,1,66711.2788,62913.9102,1.1425
2024-08-02,2024,3,8,August,2,4,Friday,31,65353.4985,65523.2236,61184.8932,61415.0646,43060875727.45,-6.0264,6.6383,3938.4339,0,65783.1362,62955.2815,-6.0321
2024-08-03,2024,3,8,August,3,5,Saturday,31,61414.8085,62148.3718,59836.5274,60680.0947,31753030589.34,-1.1963,3.7643,734.7138,0,64764.1012,63078.6947,-1.1967
2024-08-04,2024,3,8,August,4,6,Sunday,31,60676.0942,61062.9896,57210.8033,58116.977,31758917219.16,-4.2177,6.3488,2559.1172,0,63315.6886,63127.1814,-4.224
2024-08-05,2024,3,8,August,5,0,Monday,32,58110.2985,58268.8274,49121.2374,53991.4578,108991085584.42,-7.088,15.7418,4118.8407,0,61483.0516,62983.4454,-7.0986
2024-08-06,2024,3,8,August,6,1,Tuesday,32,53991.3476,57059.9186,53973.2723,56034.3166,49300484106.29,3.7839,5.7169,2042.969,1,60030.666,62989.6189,3.7837
2024-08-07,2024,3,8,August,7,2,Wednesday,32,56040.6321,57726.8811,54620.5095,55027.4607,41637562184.67,-1.8079,5.5431,1013.1714,0,58660.4104,62933.6977,-1.7969
2024-08-08,2024,3,8,August,8,3,Thursday,32,55030.029,62673.764,54766.7284,61710.1376,45298472566.63,12.139,14.3686,6680.1085,1,58139.3584,63057.0614,12.1443
2024-08-09,2024,3,8,August,9,4,Friday,32,61728.209,61751.8644,59587.8598,60880.1122,33425553115.27,-1.3739,3.5057,848.0968,0,58062.9366,63161.6487,-1.345
2024-08-10,2024,3,8,August,10,5,Saturday,32,60881.2295,61464.5117,60287.5665,60945.8131,15745822278.31,0.1061,1.9332,64.5837,1,58100.8964,63281.6786,0.1079
2024-08-11,2024,3,8,August,11,6,Sunday,32,60944.8926,61778.6604,58348.8233,58719.4832,22759754812.06,-3.6515,5.6278,2225.4094,0,58186.9687,63309.0125,-3.653
2024-08-12,2024,3,8,August,12,0,Monday,33,58719.3952,60680.3308,57688.8977,59354.5137,37078637820.19,1.0816,5.0945,635.1185,1,58953.1196,63313.0979,1.0815
2024-08-13,2024,3,8,August,13,1,Tuesday,33,59356.2078,61572.397,58506.2534,60609.567,30327698167.09,2.1116,5.1657,1253.3592,1,59606.7268,63307.157,2.1145
2024-08-14,2024,3,8,August,14,2,Wednesday,33,60611.05,61687.7566,58472.8741,58737.2706,29961696179.78,-3.0915,5.3041,1873.7794,0,60136.6996,63102.7276,-3.0891
2024-08-15,2024,3,8,August,15,3,Thursday,33,58733.263,59838.6487,56161.5929,57560.0976,35682112440.15,-1.9974,6.2606,1173.1654,0,59543.8368,62851.4926,-2.0041
2024-08-16,2024,3,8,August,16,4,Friday,33,57560.2733,59847.3583,57110.0193,58894.1042,29350938673.14,2.3173,4.7556,1333.8309,1,59260.1213,62677.3364,2.3176
2024-08-17,2024,3,8,August,17,5,Saturday,33,58893.5308,59694.6689,58814.8313,59478.971,13589684021.38,0.9941,1.4939,585.4402,1,59050.5725,62527.4998,0.9931
2024-08-18,2024,3,8,August,18,6,Sunday,33,59468.1315,60262.717,58445.4017,58483.965,17740625837.21,-1.6549,3.0559,984.1665,0,59016.927,62253.2935,-1.6729
2024-08-19,2024,3,8,August,19,0,Monday,34,58480.7127,59612.6613,57864.7095,59493.4525,25911207712.1,1.7318,2.9889,1012.7398,1,59036.7754,61997.6204,1.7261
2024-08-20,2024,3,8,August,20,1,Tuesday,34,59493.452,61396.3281,58610.8834,59012.7912,31613400007.92,-0.8079,4.6819,480.6608,0,58808.6646,61692.8961,-0.8079
2024-08-21,2024,3,8,August,21,2,Wednesday,34,59014.9876,61834.3508,58823.4436,61175.192,32731154072.02,3.6604,5.1019,2160.2044,1,59156.9391,61479.2275,3.6643
2024-08-22,2024,3,8,August,22,3,Thursday,34,61168.3158,61408.1076,59815.255,60381.9125,27625734376.65,-1.2856,2.604,786.4033,0,59560.0555,61294.3688,-1.2967
2024-08-23,2024,3,8,August,23,4,Friday,34,60380.9529,64947.0618,60372.05,64094.3572,42530509233.24,6.15,7.5769,3713.4043,1,60302.9488,61251.7763,6.1483
2024-08-24,2024,3,8,August,24,5,Saturday,34,64103.8696,64513.7905,63619.9172,64178.9907,21430585163.21,0.1172,1.3944,75.1211,1,60974.3801,61198.5018,0.132
2024-08-25,2024,3,8,August,25,6,Sunday,34,64176.3671,64996.4201,63833.5189,64333.5442,18827683555.12,0.2449,1.812,157.1771,1,61810.0343,61079.2178,0.2408
2024-08-26,2024,3,8,August,26,0,Monday,35,64342.2254,64489.7064,62849.5598,62880.6587,27682040631.48,-2.2716,2.5491,1461.5668,0,62293.9209,60914.7952,-2.2584
2024-08-27,2024,3,8,August,27,1,Tuesday,35,62879.7084,63210.7951,58116.7513,59504.1327,39103882197.72,-5.3683,8.1013,3375.5757,0,62364.1125,60623.0707,-5.3697
2024-08-28,2024,3,8,August,28,2,Wednesday,35,59507.9246,60236.448,57890.6769,59027.6266,40289564698.25,-0.8071,3.9419,480.2981,0,62057.3175,60363.3277,-0.8008
2024-08-29,2024,3,8,August,29,3,Thursday,35,59027.4683,61184.0806,58786.227,59388.1809,32224990582.03,0.6111,4.0623,360.7125,1,61915.3558,60136.2332,0.6108
2024-08-30,2024,3,8,August,30,4,Friday,35,59388.6019,59896.8876,57768.5301,59119.4748,32292756404.79,-0.4532,3.5838,269.1271,0,61204.6583,59952.9074,-0.4525
2024-08-31,2024,3,8,August,31,5,Saturday,35,59117.4795,59432.5919,58768.784,58969.8984,12403470760.22,-0.2496,1.1229,147.5811,0,60460.5023,59739.9873,-0.253
2024-09-01,2024,3,9,September,1,6,Sunday,35,58969.7995,59062.0708,57217.8239,57325.4877,24592449996.84,-2.7884,3.1274,1644.3118,0,59459.3514,59603.6681,-2.7886
2024-09-02,2024,3,9,September,2,0,Monday,36,57326.9673,59403.0698,57136.0264,59112.4795,27036454524.41,3.1146,3.9546,1785.5122,1,58921.0401,59551.4142,3.1173
2024-09-03,2024,3,9,September,3,1,Tuesday,36,59106.1913,59815.0569,57425.1673,57431.023,26666961052.67,-2.8342,4.0434,1675.1683,0,58624.8815,59528.5491,-2.8445
2024-09-04,2024,3,9,September,4,2,Wednesday,36,57430.3486,58511.5693,55673.1628,57971.5408,35627680311.93,0.9423,4.9423,541.1922,1,58474.0121,59661.2185,0.9412
2024-09-05,2024,3,9,September,5,3,Thursday,36,57971.7033,58300.581,55712.4541,56160.4873,31030280656.27,-3.1243,4.4645,1811.2161,0,58012.9131,59665.4242,-3.124
2024-09-06,2024,3,9,September,6,4,Friday,36,56160.1895,56976.1089,52598.6997,53948.7522,49361693566.14,-3.9377,7.7945,2211.4372,0,57274.2384,59629.4673,-3.9382
2024-09-07,2024,3,9,September,7,5,Saturday,36,53949.0872,54838.1457,53740.0685,54139.6894,19061486526.14,0.3533,2.0354,190.6023,1,56584.2086,59377.119,0.3539
2024-09-08,2024,3,9,September,8,6,Sunday,36,54147.9326,55300.8597,53653.7592,54841.5664,18268287531.02,1.281,3.0419,693.6338,1,56229.3627,59175.8341,1.2964
2024-09-09,2024,3,9,September,9,0,Monday,37,54851.8874,58041.1249,54598.4337,57019.5348,34618096173.33,3.9518,6.2763,2167.6474,1,55930.3706,59044.9582,3.9714
2024-09-10,2024,3,9,September,10,1,Tuesday,37,57020.0984,58029.9774,56419.4129,57648.7124,28857630506.88,1.1024,2.8246,628.614,1,55961.469,59009.2658,1.1034
2024-09-11,2024,3,9,September,11,2,Wednesday,37,57650.2891,57991.3205,55567.3413,57343.1705,37049062671.53,-0.5327,4.2046,307.1185,0,55871.7019,58942.2211,-0.53
2024-09-12,2024,3,9,September,12,3,Thursday,37,57343.1726,58534.3584,57330.1008,58127.0108,33835707948.72,1.3669,2.1001,783.8382,1,56152.6338,58859.4692,1.3669
2024-09-13,2024,3,9,September,13,4,Friday,37,58130.3225,60648.0243,57650.1117,60571.2992,32490528355.5,4.1991,5.1572,2440.9767,1,57098.7119,58920.6035,4.2051
2024-09-14,2024,3,9,September,14,5,Saturday,37,60569.1162,60656.7211,59517.8819,60005.1192,16428405496.29,-0.9312,1.8802,563.9971,0,57936.6305,59002.1042,-0.9347
2024-09-15,2024,3,9,September,15,6,Sunday,37,60000.7283,60381.9167,58696.3094,59182.8353,18120960866.97,-1.3631,2.8093,817.893,0,58556.8117,59011.7286,-1.3704
2024-09-16,2024,3,9,September,16,0,Monday,38,59185.2269,59205.5104,57501.3392,58192.5069,32032822113.39,-1.6773,2.8794,992.72,0,58724.3792,58968.8464,-1.6733
2024-09-17,2024,3,9,September,17,1,Tuesday,38,58192.5093,61316.0914,57628.0718,60308.5376,38075570117.66,3.6363,6.3376,2116.0283,1,59104.3542,59029.6655,3.6363
2024-09-18,2024,3,9,September,18,2,Wednesday,38,60309.0019,61664.0673,59218.2524,61649.6787,40990702890.6,2.223,4.0555,1340.6768,1,59719.5697,59101.5397,2.2238
2024-09-19,2024,3,9,September,19,3,Thursday,38,61651.1553,63872.4407,61609.867,62940.4568,42710252572.5,2.0913,3.67,1289.3014,1,60407.2048,59232.4619,2.0937
2024-09-20,2024,3,9,September,20,4,Friday,38,62941.4276,64119.5304,62364.6065,63192.9751,35177164222.14,0.3997,2.7882,251.5475,1,60781.7299,59299.7213,0.4012
2024-09-21,2024,3,9,September,21,5,Saturday,38,63184.3413,63543.3601,62783.1054,63394.8387,14408616220.03,0.3331,1.2032,210.4975,1,61265.9756,59400.1522,0.3194
2024-09-22,2024,3,9,September,22,6,Sunday,38,63396.8036,63993.4231,62440.7263,63648.7099,20183348802.13,0.3973,2.4492,251.9063,1,61903.9577,59385.2973,0.4005
2024-09-23,2024,3,9,September,23,0,Monday,39,63643.1021,64733.5577,62628.0787,63329.8024,31400285425.2,-0.4923,3.3083,313.2997,0,62637.857,59356.991,-0.501
2024-09-24,2024,3,9,September,24,1,Tuesday,39,63326.8413,64695.2155,62737.4179,64301.9673,29938335243.03,1.5398,3.0916,975.126,1,63208.347,59355.9385,1.5351
2024-09-25,2024,3,9,September,25,2,Wednesday,39,64302.5912,64804.5031,62945.3765,63143.146,25078377699.65,-1.8031,2.8912,1159.4452,0,63421.6994,59364.688,-1.8022
2024-09-26,2024,3,9,September,26,3,Thursday,39,63138.5485,65790.7954,62669.2684,65181.0207,36873129847.33,3.2349,4.9439,2042.4722,1,63741.78,59553.9176,3.2274
2024-09-27,2024,3,9,September,27,4,Friday,39,65180.6651,66480.6947,64852.9911,65790.6616,32058813449.4,0.9359,2.4972,609.9965,1,64112.8781,59779.3521,0.9353
2024-09-28,2024,3,9,September,28,5,Saturday,39,65792.1819,66255.5319,65458.0345,65887.6488,15243637983.9,0.1451,1.2121,95.4668,1,64468.9938,59996.0011,0.1474
2024-09-29,2024,3,9,September,29,6,Sunday,39,65888.8953,66069.3458,65450.0144,65635.3081,14788214574.54,-0.3849,0.94,253.5871,0,64752.7936,60213.1955,-0.383
2024-09-30,2024,3,9,September,30,0,Monday,40,65634.6601,65635.0529,62873.6159,63329.4981,37112957474.81,-3.5121,4.2073,2305.162,0,64752.7501,60358.5155,-3.5131
2024-10-01,2024,4,10,October,1,1,Tuesday,40,63335.6036,64110.982,60189.2787,60837.0097,50220923499.58,-3.945,6.1919,2498.5939,0,64257.7562,60475.5662,-3.9357
2024-10-02,2024,4,10,October,2,2,Wednesday,40,60836.3246,62357.6867,59996.9473,60632.7863,40762722397.63,-0.3346,3.8805,203.5384,0,63899.1333,60526.2431,-0.3357
2024-10-03,2024,4,10,October,3,3,Thursday,40,60632.4862,61469.0371,59878.8034,60759.4013,36106447278.67,0.2093,2.6227,126.9151,1,63267.4734,60637.1891,0.2088
2024-10-04,2024,4,10,October,4,4,Friday,40,60754.6251,62465.9908,60459.9398,62067.4774,29585472513.07,2.1609,3.3019,1312.8523,1,62735.59,60773.7203,2.1529
2024-10-05,2024,4,10,October,5,5,Saturday,40,62067.6105,62371.0237,61689.5812,62089.9485,13305410748.72,0.036,1.0979,22.338,1,62193.0614,60971.369,0.0362
2024-10-06,2024,4,10,October,6,6,Sunday,40,62084.9865,62959.5685,61833.15,62818.9545,14776233666.91,1.1822,1.8143,733.968,1,61790.7251,61267.0424,1.1741
2024-10-07,2024,4,10,October,7,0,Monday,41,62819.1093,64443.7064,62152.5517,62236.6594,34253562610.48,-0.9272,3.6472,582.45,0,61634.6053,61536.9414,-0.9269
2024-10-08,2024,4,10,October,8,1,Tuesday,41,62221.6451,63174.3062,61843.5637,62131.9679,28134475156.91,-0.1441,2.1387,89.6773,0,61819.5993,61779.9548,-0.1682
2024-10-09,2024,4,10,October,9,2,Wednesday,41,62131.7261,62508.8357,60314.6144,60582.101,27670982363.46,-2.4941,3.5316,1549.6251,0,61812.3586,61898.707,-2.4945
2024-10-10,2024,4,10,October,10,3,Thursday,41,60581.9297,61236.7232,58895.2078,60274.4981,30452813570.16,-0.5075,3.865,307.4316,0,61743.0867,61986.2332,-0.5077
2024-10-11,2024,4,10,October,11,4,Friday,41,60275.4608,63400.8699,60046.1258,62445.0886,30327141594.18,3.5995,5.5657,2169.6278,1,61797.0311,62156.2971,3.6012
2024-10-12,2024,4,10,October,12,5,Saturday,41,62444.6174,63448.7832,62443.2714,63193.0231,16744110885.86,1.1985,1.6102,748.4057,1,61954.6132,62325.1642,1.1977
2024-10-13,2024,4,10,October,13,6,Sunday,41,63192.9436,63272.653,62035.6367,62851.3749,18177529689.88,-0.5405,1.9575,341.5687,0,61959.2447,62401.1667,-0.5406
2024-10-14,2024,4,10,October,14,0,Monday,42,62848.3995,66482.4944,62442.154,66046.1281,43706958055.79,5.088,6.4287,3197.7286,1,62503.4545,62602.5337,5.083
2024-10-15,2024,4,10,October,15,1,Tuesday,42,66050.3687,67881.6796,64809.1969,67041.1072,48863870878.62,1.5,4.6517,990.7384,1,63204.7601,62864.4761,1.5065
2024-10-16,2024,4,10,October,16,2,Wednesday,42,67042.4618,68375.2929,66758.7255,67612.7208,38195189533.82,0.8506,2.4113,570.259,1,64209.1344,63178.4832,0.8526
2024-10-17,2024,4,10,October,17,3,Thursday,42,67617.0796,67912.2076,66647.3912,67399.8335,32790898510.76,-0.3213,1.8706,217.2461,0,65227.0394,63414.8597,-0.3149
2024-10-18,2024,4,10,October,18,4,Friday,42,67419.1087,68969.7469,67177.8182,68418.789,36857165014.36,1.4828,2.6579,999.6803,1,66080.4252,63640.4968,1.5118
2024-10-19,2024,4,10,October,19,5,Saturday,42,68418.9767,68668.0058,68024.6382,68362.7331,14443497907.64,-0.0822,0.9403,56.2436,0,66818.9552,63821.2393,-0.0819
2024-10-20,2024,4,10,October,20,6,Sunday,42,68364.1785,69359.0071,68105.7205,69001.7066,18975847518.28,0.9325,1.8333,637.5282,1,67697.574,64014.8637,0.9347
2024-10-21,2024,4,10,October,21,0,Monday,43,69002.0001,69462.7368,66829.8535,67367.8526,37498611780.2,-2.3683,3.8157,1634.1476,0,67886.3918,64147.2975,-2.3678
2024-10-22,2024,4,10,October,22,1,Tuesday,43,67360.7027,67801.577,66581.368,67361.4027,31808472565.82,0.001,1.8115,0.6999,1,67932.1483,64271.0539,-0.0096
2024-10-23,2024,4,10,October,23,2,Wednesday,43,67362.3744,67402.7446,65188.0353,66432.1982,32263980353.23,-1.3809,3.2878,930.1762,0,67763.5022,64374.4671,-1.3794
2024-10-24,2024,4,10,October,24,3,Thursday,43,66653.7042,68798.962,66454.0996,68161.0533,31414428647.2,2.2615,3.518,1507.3492,1,67872.2479,64503.1033,2.6024
2024-10-25,2024,4,10,October,25,4,Friday,43,68165.2974,68722.1595,65521.7935,66642.4107,41469984305.66,-2.2341,4.695,1522.8866,0,67618.4796,64619.7455,-2.228
2024-10-26,2024,4,10,October,26,5,Saturday,43,66628.737,67317.9182,66360.5955,67014.6977,19588098156.32,0.5793,1.4368,385.9607,1,67425.9031,64680.868,0.5586
2024-10-27,2024,4,10,October,27,6,Sunday,43,67023.4794,68221.3147,66847.2231,67929.2988,16721307878.1,1.3515,2.0502,905.8194,1,67272.702,64752.1559,1.3648
2024-10-28,2024,4,10,October,28,0,Monday,44,67922.6743,70212.269,67535.131,69907.7547,38799856657.22,2.9226,3.9414,1985.0804,1,67635.5452,64886.1595,2.9125
2024-10-29,2024,4,10,October,29,1,Tuesday,44,69910.0454,73577.2097,69729.9178,72720.4936,58541874401.85,4.0201,5.5032,2810.4482,1,68401.1296,65122.3323,4.0235
2024-10-30,2024,4,10,October,30,2,Wednesday,44,72715.3665,72905.2985,71411.735,72339.5422,40646637831.37,-0.5168,2.054,375.8243,0,69245.0359,65422.6671,-0.5239
2024-10-31,2024,4,10,October,31,3,Thursday,44,72335.0441,72662.3098,69590.5029,70215.1856,40627912076.23,-2.9306,4.2466,2119.8585,0,69538.4833,65735.273,-2.9366
2024-11-01,2024,4,11,November,1,4,Friday,44,70216.897,71559.0166,68779.7003,69482.4699,49989795365.09,-1.0459,3.9582,734.4271,0,69944.2061,66030.2624,-1.0435
2024-11-02,2024,4,11,November,2,5,Saturday,44,69486.0239,69867.3519,69033.7223,69289.2767,18184612091.32,-0.2831,1.1997,196.7472,0,70269.1459,66314.5916,-0.278
2024-11-03,2024,4,11,November,3,6,Sunday,44,69296.3821,69361.658,67482.5254,68741.1155,34868307655.18,-0.8013,2.7117,555.2666,0,70385.1197,66537.0462,-0.7911
2024-11-04,2024,4,11,November,4,0,Monday,45,68742.1347,69433.1764,66803.65,67811.5091,41184819348.33,-1.3538,3.8252,930.6255,0,70085.6561,66727.7649,-1.3523
2024-11-05,2024,4,11,November,5,1,Tuesday,45,67811.1743,70522.7868,67458.8697,69359.5662,46046889204.13,2.2834,4.5183,1548.3918,1,69605.5236,66945.7853,2.2829
2024-11-06,2024,4,11,November,6,2,Wednesday,45,69358.502,76460.1534,69322.0319,75639.0779,118592653963.0,9.0552,10.2916,6280.576,1,70076.8858,67392.5326,9.0536
2024-11-07,2024,4,11,November,7,3,Thursday,45,75637.085,76943.118,74480.4193,75904.8585,63467654989.4,0.354,3.2559,267.7735,1,70889.6962,67851.6289,0.3514
2024-11-08,2024,4,11,November,8,4,Friday,45,75902.8326,77252.7477,75648.7412,76545.4766,55176858002.62,0.8467,2.1132,642.6441,1,71898.6972,68383.7414,0.844
2024-11-09,2024,4,11,November,9,5,Saturday,45,76556.1911,76783.4926,75773.7885,76583.5215,27677345636.67,0.0357,1.3189,27.3304,1,72940.7322,68927.3756,0.0497
2024-11-10,2024,4,11,November,10,6,Sunday,45,76775.5438,81474.4239,76565.4299,80474.1856,82570594494.54,4.8175,6.394,3698.6418,1,74616.8851,69528.3455,5.0803
2024-11-11,2024,4,11,November,11,0,Monday,46,80471.4132,89604.4978,80283.2476,88701.4881,117966845037.02,10.2273,11.5833,8230.0749,1,77601.1678,70378.6276,10.2235
2024-11-12,2024,4,11,November,12,1,Tuesday,46,88705.5645,89956.8824,85155.1115,87955.8098,133673285374.5,-0.8452,5.4132,749.7547,0,80257.774,71215.4421,-0.8407
2024-11-13,2024,4,11,November,13,2,Wednesday,46,87929.9668,93434.3553,86256.932,90584.1667,123559027868.7,3.0185,8.1627,2654.1999,1,82392.7867,72033.3767,2.9883
2024-11-14,2024,4,11,November,14,3,Thursday,46,90574.8821,91765.2214,86682.8158,87250.4313,87616705247.88,-3.6704,5.6113,3324.4508,0,84013.5828,72707.0209,-3.6803
2024-11-15,2024,4,11,November,15,4,Friday,46,87284.1831,91868.7444,87124.9009,91066.007,78243109518.27,4.3328,5.4349,3781.8239,1,86087.9443,73488.7971,4.3731
2024-11-16,2024,4,11,November,16,5,Saturday,46,91064.3662,91763.9479,90094.2254,90558.4752,44333192813.6,-0.5555,1.8336,505.891,0,88084.3662,74260.7518,-0.5573
2024-11-17,2024,4,11,November,17,6,Sunday,46,90558.4631,91433.0405,88741.6658,89845.8512,46350159305.48,-0.7869,2.972,712.6119,0,89423.1756,74974.9872,-0.7869
2024-11-18,2024,4,11,November,18,0,Monday,47,89843.7155,92596.7889,89393.5906,90542.644,75535775084.26,0.7779,3.5653,698.9285,1,89686.1979,75714.3176,0.7755
2024-11-19,2024,4,11,November,19,1,Tuesday,47,90536.8115,94002.8701,90426.9854,92343.7921,74521048294.81,1.9959,3.9496,1806.9805,1,90313.0525,76492.3871,1.9893
2024-11-20,2024,4,11,November,20,2,Wednesday,47,92341.8942,94902.0236,91619.4964,94339.495,71730956426.31,2.1633,3.5548,1997.6009,1,90849.528,77391.4418,2.1612
2024-11-21,2024,4,11,November,21,3,Thursday,47,94334.6433,99014.2149,94132.601,98504.7276,106024505581.86,4.4205,5.1748,4170.0843,1,92457.2846,78429.5527,4.4152
2024-11-22,2024,4,11,November,22,4,Friday,47,98496.4295,99655.5011,97222.667,98997.6621,78473580550.87,0.5089,2.47,501.2326,1,93590.3782,79515.0681,0.5004
2024-11-23,2024,4,11,November,23,5,Saturday,47,99006.7423,99014.6779,97232.8931,97777.2798,44414644676.69,-1.2418,1.7997,1229.4625,0,94621.636,80502.2757,-1.2327
2024-11-24,2024,4,11,November,24,6,Sunday,47,97778.0974,98647.1776,95788.077,98013.8209,51712020622.89,0.2411,2.9241,235.7235,1,95788.4888,81547.9894,0.2419
2024-11-25,2024,4,11,November,25,0,Monday,48,98033.4427,98935.0318,92642.9149,93102.2952,80909462490.0,-5.0301,6.4183,4931.1475,0,96154.1532,82417.5759,-5.0111
2024-11-26,2024,4,11,November,26,1,Tuesday,48,93087.28,94991.75,90770.815,91985.3168,91656519855.42,-1.1838,4.5344,1101.9632,0,96102.9425,83219.4432,-1.1997
2024-11-27,2024,4,11,November,27,2,Wednesday,48,91978.1386,97361.1819,91778.6612,95962.5284,71133452438.22,4.3319,6.0694,3984.3898,1,96334.8044,84087.9357,4.3237
2024-11-28,2024,4,11,November,28,3,Thursday,48,95954.9449,96650.2038,94677.3543,95652.4652,52260008260.61,-0.3152,2.056,302.4797,0,95927.3383,84852.3347,-0.3231
2024-11-29,2024,4,11,November,29,4,Friday,48,95653.9526,98693.1682,95407.8864,97461.5237,54968682476.36,1.8897,3.4345,1807.5711,1,95707.89,85689.7341,1.8913
2024-11-30,2024,4,11,November,30,5,Saturday,48,97468.8124,97499.3424,96144.2198,96449.0558,31634227866.46,-1.0462,1.3903,1019.7566,0,95518.1437,86564.1964,-1.0388
2024-12-01,2024,4,12,December,1,6,Sunday,48,96461.3368,97888.1273,95770.1845,97279.7929,36590695296.24,0.8485,2.1956,818.4561,1,95413.2826,87490.7739,0.8613
2024-12-02,2024,4,12,December,2,0,Monday,49,97276.0101,98152.5982,94482.8633,95865.3016,72680784305.11,-1.4502,3.7725,1410.7085,0,95807.9978,88376.6414,-1.454
2024-12-03,2024,4,12,December,3,1,Tuesday,49,95854.5974,96297.2001,93629.5599,96002.1621,67067810961.23,0.1539,2.783,147.5647,1,96381.8328,89285.3429,0.1428
2024-12-04,2024,4,12,December,4,2,Wednesday,49,95988.5287,99207.3251,94660.5233,98768.5276,77199817111.98,2.8962,4.7368,2779.9988,1,96782.6898,90317.2435,2.8816
2024-12-05,2024,4,12,December,5,3,Thursday,49,98741.5394,103900.4721,91998.7817,96593.5723,149218945579.65,-2.1753,12.0534,2147.9671,0,96917.1337,91225.0438,-2.2021
2024-12-06,2024,4,12,December,6,4,Friday,49,97074.2248,102039.8818,96514.8761,99920.7147,94534772657.92,2.9323,5.6915,2846.4899,1,97268.4467,92034.4316,3.4445
2024-12-07,2024,4,12,December,7,5,Saturday,49,99916.7145,100563.3798,99030.8865,99923.3366,44177510896.8,0.0066,1.5338,6.6222,1,97764.7726,92835.0476,0.0026
2024-12-08,2024,4,12,December,8,6,Sunday,49,99921.9168,101399.9887,98771.5142,101236.0131,44125751925.28,1.3151,2.6305,1314.0963,1,98329.9469,93658.0655,1.3137
2024-12-09,2024,4,12,December,9,0,Monday,50,101237.0615,101272.5042,94355.911,97432.7213,110676473908.41,-3.7579,6.8321,3804.3403,0,98553.864,94353.0388,-3.7569
2024-12-10,2024,4,12,December,10,1,Tuesday,50,97441.2345,98270.1528,94321.2588,96675.4335,104823780633.61,-0.7859,4.0526,765.8009,0,98650.0456,94893.0804,-0.7772
2024-12-11,2024,4,12,December,11,2,Wednesday,50,96656.0616,101913.3625,95747.2289,101173.0326,85391409935.84,4.6732,6.3795,4516.971,1,98993.5463,95308.7985,4.6523
2024-12-12,2024,4,12,December,12,3,Thursday,50,101167.807,102524.9103,99339.9499,100042.9979,72073983532.97,-1.1118,3.1482,1124.8091,0,99486.3214,95711.7048,-1.1169
2024-12-13,2024,4,12,December,13,4,Friday,50,100046.6505,101888.8084,99233.278,101459.2544,56894751583.19,1.4119,2.6543,1412.6039,1,99706.1128,96074.2077,1.4156
2024-12-14,2024,4,12,December,14,5,Saturday,50,101451.44,102618.8846,100634.0575,101372.9661,40422968793.07,-0.0774,1.9564,78.4739,0,99913.2027,96544.9589,-0.085
2024-12-15,2024,4,12,December,15,6,Sunday,50,101373.533,105047.5419,101227.0278,104298.6958,51145914137.43,2.8855,3.7687,2925.1628,1,100350.7288,96986.0485,2.8861
2024-12-16,2024,4,12,December,16,0,Monday,51,104293.5765,107780.5796,103322.9828,106029.7206,91020417816.32,1.6647,4.2741,1736.1441,1,101578.8716,97501.7567,1.6597
2024-12-17,2024,4,12,December,17,1,Tuesday,51,106030.6906,108268.4471,105291.7379,106140.5982,68589364867.85,0.1037,2.8074,109.9077,1,102931.038,98044.9149,0.1046
2024-12-18,2024,4,12,December,18,2,Wednesday,51,106147.2953,106470.6064,100041.5427,100041.5427,93865656139.45,-5.7522,6.0567,6105.7526,0,102769.3965,98361.5449,-5.7462
